#input_bin	[u|k]_[S|G|F]GBid:taxa_level:taxonomy:avg_dist
bin.27.orig	uSGB_41613:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28917|s__GGB28917_SGB41613|t__SGB41613:0.010644077391304347
bin.21.orig	uSGB_41503:Other:k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629|f__FGB9629|g__GGB28839|s__GGB28839_SGB41503|t__SGB41503:0.01762871666666667
bin.4.orig	kSGB_29428:Species:k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_0_1xD8_71|t__SGB29428:0.01326623611111111
bin.31.strict	kSGB_19403:Species:k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_apodemus|t__SGB19403:0.01258748431372549
bin.22.strict	kSGB_19394:Species:k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_typhlonius|t__SGB19394:0.010018111226415093
bin.15.orig	uSGB_45233:Other:k__Bacteria|p__Firmicutes|c__CFGB10349|o__OFGB10349|f__FGB10349|g__GGB31853|s__GGB31853_SGB45233|t__SGB45233:0.025251627272727274
bin.9.orig	uSGB_40960:Other:k__Bacteria|p__Firmicutes|c__CFGB9507|o__OFGB9507|f__FGB9507|g__GGB28380|s__GGB28380_SGB40960|t__SGB40960:0.018995541666666668
bin.25.strict	kSGB_21584:Species:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum|s__Paramuribaculum_intestinale|t__SGB21584:0.024039462686567165
bin.38.orig	uSGB_40368:Other:k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395|f__FGB9395|g__GGB27929|s__GGB27929_SGB40368|t__SGB40368:0.014313543220338985
bin.33.strict	kSGB_19472:Species:k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Mucispirillum|s__Mucispirillum_schaedleri|t__SGB19472:0.013770321756756758
bin.5.strict	uSGB_40878:Other:k__Bacteria|p__Proteobacteria|c__CFGB9468|o__OFGB9468|f__FGB9468|g__GGB28308|s__GGB28308_SGB40878|t__SGB40878:0.018092144559585494
bin.8.orig	uSGB_43438:Other:k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990|f__FGB9990|g__GGB30408|s__GGB30408_SGB43438|t__SGB43438:0.02231528571428571
bin.37.strict	uSGB_40800:Genus:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_SGB40800|t__SGB40800:0.031256944
bin.7.strict	uSGB_41495:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28836|s__GGB28836_SGB41495|t__SGB41495:0.18307983870967742
bin.18.orig	uSGB_6588:Other:k__Bacteria|p__Firmicutes|c__CFGB1791|o__OFGB1791|f__FGB1791|g__GGB4757|s__GGB4757_SGB6588|t__SGB6588:0.019426366521739128
bin.17.strict	uSGB_40791:Family:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28248|s__GGB28248_SGB40791|t__SGB40791:0.016805015
bin.19.strict	uSGB_35892:Family:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB24099|s__GGB24099_SGB35892|t__SGB35892:0.020561282591093116
bin.14.strict	uSGB_41729:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB29009|s__GGB29009_SGB41729|t__SGB41729:0.024315392307692307
bin.11.permissive	uSGB_42317:Other:k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827|f__FGB9827|g__GGB29531|s__GGB29531_SGB42317|t__SGB42317:0.020220232727272733
bin.34.orig	uSGB_40208:Family:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB27792|s__GGB27792_SGB40208|t__SGB40208:0.025779910897435896
bin.28.strict	uSGB_42345:Other:k__Bacteria|p__Firmicutes|c__CFGB1325|o__OFGB1325|f__FGB1325|g__GGB29551|s__GGB29551_SGB42345|t__SGB42345:0.0138979
bin.12.strict	uSGB_41492:Other:k__Bacteria|p__Firmicutes|c__CFGB8119|o__OFGB8119|f__FGB8119|g__GGB25039|s__GGB25039_SGB41492|t__SGB41492:0.018745594444444444
bin.13.strict	uSGB_35895:Family:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB24102|s__GGB24102_SGB35895|t__SGB35895:0.020428731132075467
bin.1.strict	uSGB_41480:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28824|s__GGB28824_SGB41480|t__SGB41480:0.016961504545454545
bin.24.strict	kSGB_7077:Species:k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_murinus|t__SGB7077:0.024958820486111113
bin.20.orig	uSGB_41012:Other:k__Bacteria|p__Actinobacteria|c__CFGB9516|o__OFGB9516|f__FGB9516|g__GGB28429|s__GGB28429_SGB41012|t__SGB41012:0.016236266666666666
bin.42.strict	kSGB_2088:Species:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum_intestinale|t__SGB2088:0.019332000469483572
bin.6.orig	uSGB_41400:Genus:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Schaedlerella|s__Schaedlerella_SGB41400|t__SGB41400:0.0271896
bin.39.strict	uSGB_40793:Family:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28250|s__GGB28250_SGB40793|t__SGB40793:0.025841582352941178
bin.32.permissive	uSGB_40789:Family:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28246|s__GGB28246_SGB40789|t__SGB40789:0.0240123725
bin.40.strict	uSGB_40182:Other:k__Bacteria|p__Bacteroidetes|c__CFGB9374|o__OFGB9374|f__FGB9374|g__GGB27768|s__GGB27768_SGB40182|t__SGB40182:0.01699643333333333
bin.10.orig	uSGB_41725:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB29006|s__GGB29006_SGB41725|t__SGB41725:0.018930536666666668
bin.2.orig	kSGB_2089:Species:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae_unclassified|s__Muribaculaceae_bacterium_Isolate_080_Janvier|t__SGB2089:0.018663812844036697
bin.45.orig	uSGB_41522:Other:k__Bacteria|p__Firmicutes|c__CFGB9630|o__OFGB9630|f__FGB9630|g__GGB28853|s__GGB28853_SGB41522|t__SGB41522:0.012569966666666666
bin.44.orig	uSGB_41415:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28765|s__GGB28765_SGB41415|t__SGB41415:0.03837719375
bin.36.orig	uSGB_41587:Genus:k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Bacteria_unclassified_SGB41587|t__SGB41587:0.012795114999999998
bin.46.orig	uSGB_41597:Other:k__Bacteria|p__Bacteria_unclassified|c__CFGB8157|o__OFGB8157|f__FGB8157|g__GGB28904|s__GGB28904_SGB41597|t__SGB41597:0.02624626
bin.16.permissive	uSGB_42476:Other:k__Bacteria|p__Firmicutes|c__CFGB9860|o__OFGB9860|f__FGB9860|g__GGB29668|s__GGB29668_SGB42476|t__SGB42476:0.019243581481481482
bin.41.strict	uSGB_41440:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28787|s__GGB28787_SGB41440|t__SGB41440:0.040332612500000004
bin.23.strict	uSGB_41718:Other:k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658|f__FGB9658|g__GGB29002|s__GGB29002_SGB41718|t__SGB41718:0.03669322272727272
bin.3.orig	kSGB_27790:Species:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_NM69_E16B|t__SGB27790:0.019901875862068968
bin.43.orig	uSGB_63207:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30460|s__GGB30460_SGB63207|t__SGB63207:0.017693733333333333
bin.26.orig	kSGB_27768:Species:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella_sp_TLL_A3|t__SGB27768:0.018191910344827585
bin.35.orig	uSGB_40190:Family:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB27776|s__GGB27776_SGB40190|t__SGB40190:0.024316734782608693
bin.30.strict	uSGB_35575:Other:k__Bacteria|p__Bacteroidetes|c__CFGB7480|o__OFGB7480|f__FGB7480|g__GGB23844|s__GGB23844_SGB35575|t__SGB35575:0.03491735668789809
bin.29.strict	uSGB_40792:Family:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28249|s__GGB28249_SGB40792|t__SGB40792:0.008743538653846155
