#input_bin	[u|k]_[S|G|F]GBid:taxa_level:taxonomy:avg_dist
bin.24.orig	uSGB_41701:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB28988|s__GGB28988_SGB41701|t__SGB41701:0.017960950357142857
bin.23.strict	kSGB_7271:Species:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_M18_1|t__SGB7271:0.04478542
bin.30.strict	uSGB_41543:Other:k__Bacteria|p__Bacteria_unclassified|c__CFGB8152|o__OFGB8152|f__FGB8152|g__GGB28869|s__GGB28869_SGB41543|t__SGB41543:0.02406360714285714
bin.35.permissive	uSGB_63103:Other:k__Bacteria|p__Actinobacteria|c__CFGB9427|o__OFGB9427|f__FGB9427|g__GGB45434|s__GGB45434_SGB63103|t__SGB63103:0.049785725
bin.33.permissive	uSGB_40312:Other:k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635|f__FGB635|g__GGB27878|s__GGB27878_SGB40312|t__SGB40312:0.015204394939024393
bin.18.strict	kSGB_7277:Species:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_A2|t__SGB7277:0.01376947101265823
bin.26.strict	uSGB_41702:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB28989|s__GGB28989_SGB41702|t__SGB41702:0.03690579677419355
bin.21.permissive	kSGB_7041:Species:k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii|t__SGB7041:0.02046269671484375
bin.29.strict	uSGB_43507:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30450|s__GGB30450_SGB43507|t__SGB43507:0.030231475
bin.34.orig	uSGB_40356:Other:k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425|f__FGB4425|g__GGB27918|s__GGB27918_SGB40356|t__SGB40356:0.005850541666666667
bin.42.permissive	uSGB_65123:Other:k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371|f__FGB11371|g__GGB33432|s__GGB33432_SGB65123|t__SGB65123:0.03008315652173914
bin.2.strict	uSGB_41444:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28791|s__GGB28791_SGB41444|t__SGB41444:0.014891244444444444
bin.14.orig	uSGB_41625:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28927|s__GGB28927_SGB41625|t__SGB41625:0.017850203636363634
bin.41.strict	uSGB_41609:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28914|s__GGB28914_SGB41609|t__SGB41609:0.026799361764705886
bin.22.permissive	uSGB_41702:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB28989|s__GGB28989_SGB41702|t__SGB41702:0.0411924935483871
bin.20.permissive	uSGB_41719:Other:k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659|f__FGB9659|g__GGB29003|s__GGB29003_SGB41719|t__SGB41719:0.013925976428571426
