#input_bin	[u|k]_[S|G|F]GBid:taxa_level:taxonomy:avg_dist
bin.7.orig	uSGB_65094:Other:k__Bacteria|p__Firmicutes|c__CFGB4594|o__OFGB4594|f__FGB4594|g__GGB47163|s__GGB47163_SGB65094|t__SGB65094:0.139745
bin.15.orig	uSGB_1826:Family:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1359|s__GGB1359_SGB1826|t__SGB1826:0.036003
bin.53.orig	uSGB_8632:Family:k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__GGB6006|s__GGB6006_SGB8632|t__SGB8632:0.198187
bin.76.strict	uSGB_41239:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28621|s__GGB28621_SGB41239|t__SGB41239:0.06579722881355933
bin.28.strict	kSGB_28469:Species:k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_rodentium|t__SGB28469:0.021830699999999998
bin.24.strict	uSGB_40070:Other:k__Bacteria|p__Bacteroidetes|c__CFGB7480|o__OFGB7480|f__FGB7480|g__GGB27697|s__GGB27697_SGB40070|t__SGB40070:0.02554212291666667
bin.67.orig	uSGB_63228:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30448|s__GGB30448_SGB63228|t__SGB63228:0.0301019
bin.17.strict	uSGB_40938:Other:k__Bacteria|p__Firmicutes|c__CFGB9495|o__OFGB9495|f__FGB9495|g__GGB28360|s__GGB28360_SGB40938|t__SGB40938:0.177011
bin.30.permissive	uSGB_40877:Other:k__Bacteria|p__Proteobacteria|c__CFGB9468|o__OFGB9468|f__FGB9468|g__GGB28307|s__GGB28307_SGB40877|t__SGB40877:0.006896031320754716
bin.52.orig	uSGB_59783:Other:k__Bacteria|p__Firmicutes|c__CFGB29011|o__OFGB29011|f__FGB29011|g__GGB42588|s__GGB42588_SGB59783|t__SGB59783:0.156129
bin.27.permissive	uSGB_43267:Other:k__Bacteria|p__Firmicutes|c__CFGB9979|o__OFGB9979|f__FGB9979|g__GGB30302|s__GGB30302_SGB43267|t__SGB43267:0.02733920909090909
