#input_bin	[u|k]_[S|G|F]GBid:taxa_level:taxonomy:avg_dist
bin.53.orig	kSGB_5158:Species:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_A4|t__SGB5158:0.021091280583941604
bin.19.strict	uSGB_43248:Other:k__Bacteria|p__Firmicutes|c__CFGB9976|o__OFGB9976|f__FGB9976|g__GGB30286|s__GGB30286_SGB43248|t__SGB43248:0.013154591481481482
bin.27.orig	uSGB_45211:Other:k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB31835|s__GGB31835_SGB45211|t__SGB45211:0.013043484285714285
bin.37.permissive	kSGB_7041:Species:k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii|t__SGB7041:0.0211020079296875
bin.72.orig	kSGB_27771:Species:k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_J10_2018|t__SGB27771:0.009971006984126984
bin.45.orig	kSGB_29425:Species:k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_0_1xD8_82|t__SGB29425:0.03267005
bin.3.orig	uSGB_43502:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30448|s__GGB30448_SGB43502|t__SGB43502:0.021537054545454546
bin.48.orig	uSGB_63209:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30461|s__GGB30461_SGB63209|t__SGB63209:0.158755
bin.6.strict	kSGB_7277:Species:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_A2|t__SGB7277:0.013176532025316453
bin.51.permissive	uSGB_66416:Other:k__Bacteria|p__Proteobacteria|c__CFGB31113|o__OFGB31113|f__FGB31113|g__GGB48375|s__GGB48375_SGB66416|t__SGB66416:0.247037
bin.23.strict	uSGB_43003:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30091|s__GGB30091_SGB43003|t__SGB43003:0.01604199306451613
bin.29.orig	uSGB_41720:Other:k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660|f__FGB9660|g__GGB29004|s__GGB29004_SGB41720|t__SGB41720:0.020928683333333333
bin.43.permissive	uSGB_39772:Other:k__Bacteria|p__Proteobacteria|c__CFGB9318|o__OFGB9318|f__FGB9318|g__GGB27478|s__GGB27478_SGB39772|t__SGB39772:0.02599972727272728
bin.69.strict	uSGB_41537:Other:k__Bacteria|p__Firmicutes|c__CFGB8152|o__OFGB8152|f__FGB8152|g__GGB28865|s__GGB28865_SGB41537|t__SGB41537:0.046968125
bin.36.orig	uSGB_41484:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28828|s__GGB28828_SGB41484|t__SGB41484:0.027368934782608698
bin.54.strict	uSGB_40310:Other:k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635|f__FGB635|g__GGB27876|s__GGB27876_SGB40310|t__SGB40310:0.021114824919093854
bin.42.strict	uSGB_40962:Other:k__Bacteria|p__Firmicutes|c__CFGB9508|o__OFGB9508|f__FGB9508|g__GGB28382|s__GGB28382_SGB40962|t__SGB40962:0.014915264054054054
bin.56.orig	uSGB_59785:Family:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__GGB28254|s__GGB28254_SGB59785|t__SGB59785:0.0154059
bin.78.orig	uSGB_41617:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28921|s__GGB28921_SGB41617|t__SGB41617:0.032678063636363636
bin.58.orig	uSGB_41629:Other:k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636|f__FGB9636|g__GGB28929|s__GGB28929_SGB41629|t__SGB41629:0.016807727272727276
bin.28.strict	uSGB_41594:Other:k__Bacteria|p__Bacteria_unclassified|c__CFGB8157|o__OFGB8157|f__FGB8157|g__GGB28903|s__GGB28903_SGB41594|t__SGB41594:0.025513811764705883
bin.25.strict	uSGB_41484:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28828|s__GGB28828_SGB41484|t__SGB41484:0.02270503043478261
bin.34.strict	uSGB_41039:Other:k__Bacteria|p__Firmicutes|c__CFGB9528|o__OFGB9528|f__FGB9528|g__GGB28456|s__GGB28456_SGB41039|t__SGB41039:0.016806320714285714
bin.76.strict	uSGB_41576:Other:k__Bacteria|p__Bacteria_unclassified|c__CFGB8157|o__OFGB8157|f__FGB8157|g__GGB28895|s__GGB28895_SGB41576|t__SGB41576:0.01106218794871795
bin.50.strict	uSGB_44768:Other:k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299|f__FGB10299|g__GGB31438|s__GGB31438_SGB44768|t__SGB44768:0.011805549166666665
bin.65.orig	kSGB_29426:Species:k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_1xD42_87|t__SGB29426:0.02675099238095238
bin.9.permissive	uSGB_40880:Other:k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469|f__FGB9469|g__GGB28310|s__GGB28310_SGB40880|t__SGB40880:0.015531471052631576
bin.64.orig	uSGB_41455:Family:k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB28802|s__GGB28802_SGB41455|t__SGB41455:0.03496732857142857
bin.49.strict	uSGB_41617:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28921|s__GGB28921_SGB41617|t__SGB41617:0.021777889090909094
bin.62.permissive	uSGB_41627:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28928|s__GGB28928_SGB41627|t__SGB41627:0.03267312777777778
bin.59.orig	uSGB_59765:Other:k__Bacteria|p__Bacteria_unclassified|c__CFGB28964|o__OFGB28964|f__FGB28964|g__GGB42570|s__GGB42570_SGB59765|t__SGB59765:0.02496285
bin.80.orig	uSGB_40356:Other:k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425|f__FGB4425|g__GGB27918|s__GGB27918_SGB40356|t__SGB40356:0.006172963333333334
bin.31.strict	uSGB_41588:Genus:k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Bacteria_unclassified_SGB41588|t__SGB41588:0.01578642611111111
bin.11.orig	uSGB_41704:Family:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB28990|s__GGB28990_SGB41704|t__SGB41704:0.0175760816
bin.33.orig	uSGB_41592:Other:k__Bacteria|p__Bacteria_unclassified|c__CFGB8157|o__OFGB8157|f__FGB8157|g__GGB28901|s__GGB28901_SGB41592|t__SGB41592:0.01137826025
bin.7.strict	kSGB_8526:Species:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Candidatus_Arthromitus|s__Candidatus_Arthromitus_sp_SFB_mouse|t__SGB8526:0.012425098333333334
