#input_bin	[u|k]_[S|G|F]GBid:taxa_level:taxonomy:avg_dist
bin.30.permissive	uSGB_44368:Family:k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__GGB31098|s__GGB31098_SGB44368|t__SGB44368:0.100636
bin.20.orig	kSGB_15132:Species:k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii|t__SGB15132:0.021910204722222222
bin.2.permissive	uSGB_6353:Other:k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4593|s__GGB4593_SGB6353|t__SGB6353:0.05012745833333334
bin.19.orig	kSGB_27780:Species:k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis|t__SGB27780:0.009967273870967743
bin.18.strict	uSGB_47828:Other:k__Bacteria|p__Firmicutes|c__CFGB12822|o__OFGB12822|f__FGB12822|g__GGB36274|s__GGB36274_SGB47828|t__SGB47828:0.222464
bin.9.orig	kSGB_19403:Species:k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_apodemus|t__SGB19403:0.01386708176470588
bin.4.orig	uSGB_8632:Family:k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__GGB6006|s__GGB6006_SGB8632|t__SGB8632:0.198492
bin.6.permissive	kSGB_6744:Species:k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum|t__SGB6744:0.03303526480686696
bin.1.permissive	uSGB_43754:Other:k__Bacteria|p__Actinobacteria|c__CFGB3154|o__OFGB3154|f__FGB3154|g__GGB30620|s__GGB30620_SGB43754|t__SGB43754:0.020253716666666668
bin.26.strict	uSGB_44276:Genus:k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Mucispirillum|s__Mucispirillum_SGB44276|t__SGB44276:0.01993976
